"","idNum","date","problem","MDC","citationIssued","personSearch","vehicleSearch","preRace","race","gender","lat","long","policePrecinct","neighborhood"
"45775","17-342218",2017-09-07 18:07:59,"traffic","MDC","NO","NO","NO","Unknown","Black","Male",45.01499,-93.29938,4,"Folwell"
"45776","17-342228",2017-09-07 18:12:33,"suspicious","other",NA,NA,NA,NA,NA,NA,44.97718,-93.2759,1,"Downtown West"
"45777","17-342238",2017-09-07 18:17:22,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",44.97996073,-93.31134052,4,"Harrison"
"45778","17-342239",2017-09-07 18:22:54,"traffic","MDC","NO","NO","NO","Black","Black","Male",44.99913768,-93.28875577,4,"Hawthorne"
"45779","17-342244",2017-09-07 18:27:13,"suspicious","other",NA,NA,NA,NA,NA,NA,44.9788,-93.27365,1,"Downtown West"
"45780","17-342254",2017-09-07 18:37:44,"traffic","MDC","NO","NO","NO","Unknown","White","Male",44.9596376,-93.30190655,5,"East Isles"
"45781","17-342259",2017-09-07 18:42:46,"suspicious","MDC","NO","YES","NO","Black","Black","Male",44.98072,-93.30832,4,"Harrison"
"45782","17-342265",2017-09-07 18:44:53,"suspicious","other",NA,NA,NA,NA,NA,NA,45.0439,-93.28555,4,"Lind - Bohanon"
"45783","17-342289",2017-09-07 19:03:17,"suspicious","MDC","NO","NO","NO","Unknown","White","Female",44.90965298,-93.30740055,5,"Lynnhurst"
"45784","17-342295",2017-09-07 19:05:13,"traffic","MDC","YES","NO","NO","Black","Black","Male",45.00716,-93.28493,4,"Hawthorne"
"45788","17-342335",2017-09-07 19:30:00,"suspicious","other",NA,NA,NA,NA,NA,NA,44.98045,-93.27134,1,"Downtown West"
"45789","17-342337",2017-09-07 19:30:08,"suspicious","other",NA,NA,NA,NA,NA,NA,44.96704546,-93.27932994,1,"Loring Park"
"45790","17-342338",2017-09-07 19:30:25,"suspicious","MDC","NO","NO","NO","East African","East African","Male",44.94835457,-93.28218485,5,"Lyndale"
"45791","17-342340",2017-09-07 19:31:21,"traffic","MDC","NO","NO","NO","Unknown","White","Female",45.01586846,-93.24734023,2,"Audubon Park"
"45792","17-342352",2017-09-07 19:40:39,"suspicious","MDC","NO","NO","NO","White","White","Female",44.92059183,-93.21921931,3,"Hiawatha"
"45793","17-342359",2017-09-07 19:46:09,"traffic","MDC","YES","NO","NO","Unknown","White","Male",44.95195,-93.28807,5,"Lowry Hill East"
"45795","17-342374",2017-09-07 19:59:11,"suspicious","other",NA,NA,NA,NA,NA,NA,44.97798,-93.2748,1,"Downtown West"
"45796","17-342377",2017-09-07 19:59:26,"traffic","MDC","NO","NO","NO","Unknown","Black","Female",45.03253248,-93.24723071,2,"Waite Park"
"45797","17-342381",2017-09-07 20:02:01,"traffic","MDC","NO","NO","NO","Unknown","Black","Male",44.94836,-93.29065,5,"CARAG"
"45798","17-342393",2017-09-07 20:07:29,"suspicious","MDC","NO","YES","YES","Unknown","Unknown","Unknown",44.93155397,-93.21148929,3,"Howe"
"45799","17-342401",2017-09-07 20:09:43,"suspicious","MDC","NO","NO","NO","White","White","Male",45.01858553,-93.24642012,2,"Audubon Park"
"45801","17-342435",2017-09-07 20:32:33,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",44.94836352,-93.25568226,3,"Powderhorn Park"
"45802","17-342436",2017-09-07 20:33:04,"suspicious","MDC","NO","YES","NO","Latino","Latino","Male",44.94836352,-93.25568226,3,"Powderhorn Park"
"45803","17-342471",2017-09-07 20:52:45,"traffic","MDC","YES","NO","NO","Black","Black","Male",44.97059597,-93.24981203,1,"Cedar Riverside"
"45804","17-342474",2017-09-07 20:55:07,"suspicious","other",NA,NA,NA,NA,NA,NA,44.94836452,-93.25441298,3,"Powderhorn Park"
"45805","17-342494",2017-09-07 21:10:13,"suspicious","other",NA,NA,NA,NA,NA,NA,44.94836,-93.25632,3,"Powderhorn Park"
"45806","17-342502",2017-09-07 21:14:28,"suspicious","other",NA,NA,NA,NA,NA,NA,45.01861,-93.30191,4,"Folwell"
"45807","17-342507",2017-09-07 21:18:12,"traffic","other",NA,NA,NA,NA,NA,NA,44.99073,-93.25171,2,"Marcy Holmes"
"45808","17-342527",2017-09-07 21:29:59,"suspicious","MDC","NO","NO","NO","Native American","Native American","Female",44.94837,-93.24869,3,"Powderhorn Park"
"45809","17-342529",2017-09-07 21:31:24,"suspicious","MDC","NO","YES","NO","White","White","Male",44.94836352,-93.25568226,3,"Powderhorn Park"
"45810","17-342531",2017-09-07 21:31:43,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",44.93412,-93.27662,5,"King Field"
"45812","17-342542",2017-09-07 21:38:13,"traffic","MDC","NO","NO","NO","Unknown","White","Male",44.94213575,-93.2779189,5,"Lyndale"
"45813","17-342556",2017-09-07 21:54:42,"suspicious","other",NA,NA,NA,NA,NA,NA,44.94836,-93.25632,3,"Powderhorn Park"
"45814","17-342558",2017-09-07 21:55:58,"suspicious","other",NA,NA,NA,NA,NA,NA,44.94834704,-93.27880784,5,"Lyndale"
"45815","17-342562",2017-09-07 21:58:33,"traffic","MDC","NO","NO","NO","Black","Black","Male",44.96987437,-93.24645242,1,"Cedar Riverside"
"45816","17-342572",2017-09-07 22:03:51,"suspicious","MDC","NO","NO","NO","Unknown","White","Female",44.97352012,-93.26583963,1,"Elliot Park"
"45817","17-342577",2017-09-07 22:07:07,"suspicious","MDC","NO","YES","YES","Unknown","Other","Male",44.94836,-93.25632,3,"Powderhorn Park"
"45818","17-342581",2017-09-07 22:11:28,"traffic","MDC","NO","NO","NO","Unknown","East African","Female",44.89426967,-93.275016,3,"Diamond Lake"
"45819","17-342588",2017-09-07 22:15:29,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",44.96615185,-93.28408492,1,"Loring Park"
"45820","17-342593",2017-09-07 22:19:34,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Male",44.99222844,-93.25395671,2,"St. Anthony East"
"45821","17-342601",2017-09-07 22:26:30,"traffic","MDC","NO","YES","NO","Unknown","Latino","Male",44.94654,-93.25884,3,"Powderhorn Park"
"45822","17-342603",2017-09-07 22:27:27,"traffic","other",NA,NA,NA,NA,NA,NA,44.98338,-93.24627,2,"Marcy Holmes"
"45823","17-342618",2017-09-07 22:37:48,"traffic","MDC","NO","YES","YES","Unknown","Latino","Male",44.94836,-93.25632,3,"Powderhorn Park"
"45824","17-342621",2017-09-07 22:39:48,"traffic","other",NA,NA,NA,NA,NA,NA,44.97361,-93.22373,2,"Prospect Park - East River Road"
"45825","17-342659",2017-09-07 23:10:17,"traffic","MDC","NO","YES","YES","Black","Black","Male",44.92148,-93.27409,3,"Regina"
"45826","17-342663",2017-09-07 23:14:45,"suspicious","other",NA,NA,NA,NA,NA,NA,44.94836,-93.25505,3,"Midtown Phillips"
"45827","17-342677",2017-09-07 23:26:57,"traffic","MDC","NO","NO","NO","Unknown","Black","Male",45.01266897,-93.24734147,2,"Windom Park"
"45828","17-342683",2017-09-07 23:30:12,"traffic","MDC","NO","NO","NO","Unknown","White","Male",44.9492583,-93.29763862,5,"Lowry Hill East"
"45829","17-342690",2017-09-07 23:34:05,"suspicious","MDC","NO","NO","NO","Other","Native American","Female",44.94659782,-93.27536838,5,"Lyndale"
"45830","17-342696",2017-09-07 23:39:16,"suspicious","MDC","NO","NO","NO","Unknown","Black","Male",44.9627,-93.29147,5,"Lowry Hill"
"45831","17-342704",2017-09-07 23:44:47,"suspicious","other",NA,NA,NA,NA,NA,NA,44.95382,-93.23311,3,"Seward"
"45832","17-342724",2017-09-08 00:06:06,"suspicious","MDC","NO","NO","NO","White","White","Male",44.95262,-93.30123,5,"East Isles"
"45833","17-342726",2017-09-08 00:09:07,"traffic","MDC","NO","NO","NO","Latino","Latino","Male",44.96268891,-93.27718538,5,"Steven's Square - Loring Heights"
"45834","17-342736",2017-09-08 00:14:57,"traffic","MDC","NO","NO","NO","Unknown","East African","Male",44.96269621,-93.28369507,5,"Steven's Square - Loring Heights"
"45835","17-342740",2017-09-08 00:19:44,"suspicious","MDC","YES","NO","NO","White","White","Male",45.01049069,-93.23587716,2,"Windom Park"
"45836","17-342741",2017-09-08 00:21:57,"traffic","MDC","NO","YES","YES","Asian","Black","Male",44.95195,-93.2512,3,"East Phillips"
"45837","17-342742",2017-09-08 00:22:39,"suspicious","MDC","NO","NO","NO","White","Unknown","Unknown",44.94292,-93.29579,5,"CARAG"
"45838","17-342744",2017-09-08 00:26:18,"suspicious","MDC","NO","YES","YES","Unknown","Black","Male",44.95373,-93.27408,5,"Whittier"
"45839","17-342754",2017-09-08 00:36:15,"suspicious","MDC","NO","NO","NO","Unknown","East African","Female",44.98175111,-93.23569453,2,"Marcy Holmes"
"45840","17-342766",2017-09-08 00:47:36,"traffic","MDC","NO","NO","NO","Unknown","Unknown","Unknown",44.96092,-93.2582,3,"Ventura Village"
"45841","17-342770",2017-09-08 00:53:21,"traffic","MDC","NO","NO","NO","Unknown","Black","Female",45.01310678,-93.28125655,4,"McKinley"
"45842","17-342784",2017-09-08 01:05:15,"traffic","MDC","NO","NO","NO","Unknown","East African","Male",44.97473059,-93.22537789,2,"Prospect Park - East River Road"
"45843","17-342786",2017-09-08 01:08:10,"traffic","MDC","NO","YES","NO","Unknown","Black","Male",45.01316,-93.27173,2,"Bottineau"
"45844","17-342811",2017-09-08 01:32:59,"suspicious","MDC","NO","NO","NO","Unknown","White","Male",44.93048243,-93.31358174,5,"Linden Hills"
"45845","17-342817",2017-09-08 01:38:11,"suspicious","MDC","NO","YES","NO","White","White","Male",44.95779751,-93.24733141,3,"East Phillips"
"45846","17-342827",2017-09-08 01:43:32,"suspicious","MDC","YES","YES","YES","Black","Black","Male",44.94655,-93.23894,3,"Corcoran"
"45847","17-342839",2017-09-08 01:51:06,"traffic","MDC","NO","NO","NO","Unknown","Asian","Female",44.98307256,-93.23738342,2,"Marcy Holmes"
"45848","17-342849",2017-09-08 01:59:17,"traffic","MDC","NO","NO","NO","Unknown","Latino","Male",44.96095,-93.2449,3,"Seward"
"45849","17-342850",2017-09-08 02:00:37,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",44.94213943,-93.25372778,3,"Powderhorn Park"
"45850","17-342852",2017-09-08 02:01:49,"suspicious","MDC","NO","NO","NO","Unknown","White","Female",44.9565,-93.24458,3,"East Phillips"
"45851","17-342855",2017-09-08 02:06:48,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",44.93769,-93.29076,5,"CARAG"
"45852","17-342869",2017-09-08 02:19:29,"suspicious","MDC","NO","YES","NO","Unknown","Native American","Male",44.95734,-93.2524,3,"Midtown Phillips"
"45853","17-342877",2017-09-08 02:32:54,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",44.95734779,-93.25304783,3,"Midtown Phillips"
"45854","17-342879",2017-09-08 02:36:47,"suspicious","other",NA,NA,NA,NA,NA,NA,44.95553,-93.27149,5,"Whittier"
"45855","17-342880",2017-09-08 02:38:12,"traffic","MDC","NO","NO","NO","Black","Black","Male",44.98166104,-93.27080641,1,"Downtown West"
"45856","17-342883",2017-09-08 02:48:03,"traffic","MDC","NO","NO","NO","Unknown","White","Male",44.99870816,-93.25689619,2,"Logan Park"
"45857","17-342890",2017-09-08 03:06:00,"suspicious","MDC","NO","YES","NO","Black","Black","Male",44.95006,-93.2563,3,"Midtown Phillips"
"45858","17-342893",2017-09-08 03:09:09,"suspicious","MDC","NO","NO","NO","Unknown","Black","Female",44.95373,-93.27279,5,"Whittier"
"45859","17-342903",2017-09-08 03:26:18,"traffic","MDC","NO","NO","YES","Unknown","White","Male",44.9609006,-93.27084862,5,"Whittier"
"45860","17-342904",2017-09-08 03:30:54,"suspicious","MDC","YES","NO","NO","Black","Black","Female",44.94745951,-93.25249488,3,"Powderhorn Park"
"45862","17-342911",2017-09-08 03:44:20,"traffic","MDC","YES","NO","NO","Unknown","Black","Male",44.94837,-93.2525,3,"East Phillips"
"45863","17-342915",2017-09-08 03:48:59,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",44.90601838,-93.30229062,5,"Lynnhurst"
"45864","17-342917",2017-09-08 04:04:56,"suspicious","MDC","NO","NO","NO","Unknown","Black","Male",44.96671735,-93.26765783,1,"Elliot Park"
"45865","17-342929",2017-09-08 04:29:42,"suspicious","MDC","NO","NO","NO","Black","Black","Male",45.00690264,-93.30441713,4,"Jordan"
"45866","17-342951",2017-09-08 05:50:21,"suspicious","MDC","NO","NO","NO","Black","Black","Female",44.94836,-93.2881,5,"Lowry Hill East"
"45867","17-342953",2017-09-08 06:06:28,"suspicious","MDC","NO","NO","NO","Black","Unknown","Male",44.94837,-93.25123,3,"East Phillips"
"45868","17-342963",2017-09-08 06:35:38,"traffic","MDC","NO","NO","NO","Unknown","Black","Female",45.01505,-93.30825,4,"Cleveland"
"45870","17-343077",2017-09-08 09:20:41,"traffic","MDC","NO","NO","NO","Unknown","White","Female",44.9466,-93.29576,5,"CARAG"
"45871","17-343093",2017-09-08 09:42:39,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",45.02662547,-93.28655432,4,"Webber - Camden"
"45872","17-343104",2017-09-08 09:58:05,"traffic","MDC","NO","NO","NO","White","White","Female",45.00868934,-93.23717256,2,"Windom Park"
"45874","17-343125",2017-09-08 10:17:15,"traffic","MDC","YES","NO","NO","Unknown","White","Male",44.96090284,-93.27591225,5,"Whittier"
"45875","17-343140",2017-09-08 10:28:52,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",44.96180077,-93.2778187,5,"Whittier"
"45876","17-343143",2017-09-08 10:29:52,"suspicious","MDC","NO","NO","NO","White","White","Male",44.94958302,-93.27664165,5,"Whittier"
"45877","17-343151",2017-09-08 10:37:18,"traffic","other",NA,NA,NA,NA,NA,NA,44.99157,-93.21514,2,"Como"
"45878","17-343166",2017-09-08 10:46:29,"traffic","MDC","NO","NO","NO","Unknown","East African","Female",44.94955167,-93.28134598,5,"Whittier"
"45880","17-343173",2017-09-08 10:52:25,"suspicious","other",NA,NA,NA,NA,NA,NA,44.96470633,-93.28890224,5,"Lowry Hill East"
"45881","17-343179",2017-09-08 10:58:07,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",44.96745,-93.25617,1,"Elliot Park"
"45882","17-343193",2017-09-08 11:08:40,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Male",45.00198818,-93.25372449,2,"Logan Park"
"45884","17-343210",2017-09-08 11:22:30,"suspicious","MDC","NO","NO","NO","Unknown","Black","Male",44.96090846,-93.26424527,3,"Phillips West"
"45885","17-343231",2017-09-08 11:39:04,"suspicious","MDC","NO","NO","NO","Black","Unknown","Male",44.96458275,-93.26510944,3,"Ventura Village"
"45886","17-343232",2017-09-08 11:40:04,"suspicious","MDC","NO","NO","NO","Native American","Native American","Female",44.94836,-93.25505,3,"Midtown Phillips"
"45887","17-343238",2017-09-08 11:42:48,"suspicious","MDC","NO","NO","NO","Other","Other","Unknown",44.95734779,-93.25304783,3,"Midtown Phillips"
"45888","17-343241",2017-09-08 11:44:21,"suspicious","MDC","NO","NO","NO","White","Unknown","Male",45.01496,-93.272,2,"Marshall Terrace"
"45889","17-343245",2017-09-08 11:49:49,"suspicious","MDC","YES","NO","NO","Black","Black","Male",44.97957,-93.27257,1,"Downtown West"
"45891","17-343256",2017-09-08 12:00:32,"traffic","other",NA,NA,NA,NA,NA,NA,45.0132,-93.30191,4,"Folwell"
"45892","17-343258",2017-09-08 12:01:19,"traffic","MDC","NO","NO","NO","Unknown","White","Male",44.98587,-93.26285,2,"Nicollet Island - East Bank"
"45893","17-343277",2017-09-08 12:16:56,"traffic","other",NA,NA,NA,NA,NA,NA,45.01314,-93.29558,4,"Folwell"
"45894","17-343286",2017-09-08 12:25:13,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",44.93411,-93.24226,3,"Standish"
"45895","17-343287",2017-09-08 12:27:24,"suspicious","other",NA,NA,NA,NA,NA,NA,45.01143,-93.30697,4,"Jordan"
"45896","17-343297",2017-09-08 12:31:48,"suspicious","MDC","NO","YES","NO","Black","Black","Male",44.96183,-93.25484,3,"Ventura Village"
"45897","17-343317",2017-09-08 12:46:16,"suspicious","MDC","NO","NO","NO","Black","Unknown","Unknown",45.00870747,-93.3044239,4,"Jordan"
"45898","17-343326",2017-09-08 12:52:00,"traffic","MDC","NO","NO","NO","Unknown","Black","Male",45.01316,-93.24734,2,"Audubon Park"
"45899","17-343342",2017-09-08 13:02:50,"suspicious","MDC","NO","NO","NO","Black","Black","Male",44.97596973,-93.27615928,1,"Downtown West"
"45900","17-343349",2017-09-08 13:06:51,"traffic","MDC","YES","NO","NO","Unknown","Black","Female",44.95375021,-93.29838718,5,"East Isles"
"45901","17-343356",2017-09-08 13:13:12,"traffic","other",NA,NA,NA,NA,NA,NA,44.98173,-93.24211,2,"Marcy Holmes"
"45902","17-343366",2017-09-08 13:18:08,"suspicious","MDC","NO","NO","NO","Unknown","Black","Male",44.97718,-93.2759,1,"Downtown West"
"45903","17-343369",2017-09-08 13:19:00,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",44.89236543,-93.28387687,5,"Windom"
"45904","17-343383",2017-09-08 13:23:45,"suspicious","MDC","NO","NO","NO","Black","Unknown","Male",44.95014794,-93.26520218,3,"Phillips West"
"45905","17-343408",2017-09-08 13:45:06,"suspicious","MDC","YES","NO","NO","Black","Black","Female",44.98123218,-93.26858671,1,"Downtown West"
"45906","17-343409",2017-09-08 13:46:01,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",44.93955,-93.27407,3,"Central"
"45907","17-343414",2017-09-08 13:50:14,"traffic","MDC","NO","NO","NO","Unknown","East African","Male",45.01318067,-93.24033109,2,"Windom Park"
"45908","17-343415",2017-09-08 13:51:28,"suspicious","other",NA,NA,NA,NA,NA,NA,44.9784072,-93.27881908,1,"Downtown West"
"45910","17-343420",2017-09-08 13:54:28,"suspicious","other",NA,NA,NA,NA,NA,NA,44.95642346,-93.27657546,5,"Whittier"
"45911","17-343426",2017-09-08 13:56:07,"traffic","other",NA,NA,NA,NA,NA,NA,44.9915,-93.30822,4,"Willard - Hay"
"45912","17-343428",2017-09-08 13:56:55,"traffic","MDC","NO","NO","NO","Unknown","Asian","Female",45.00226998,-93.24797795,2,"Logan Park"
"45913","17-343437",2017-09-08 14:06:42,"suspicious","other",NA,NA,NA,NA,NA,NA,44.97559,-93.27528,1,"Downtown West"
"45914","17-343440",2017-09-08 14:08:39,"traffic","MDC","YES","NO","NO","Unknown","White","Female",44.98657156,-93.26044339,2,"Nicollet Island - East Bank"
"45915","17-343452",2017-09-08 14:11:41,"suspicious","MDC","YES","NO","NO","Black","Black","Male",44.97798,-93.2748,1,"Downtown West"
"45916","17-343465",2017-09-08 14:22:21,"traffic","MDC","NO","NO","NO","Unknown","White","Male",44.98653505,-93.26056503,2,"Nicollet Island - East Bank"
"45917","17-343467",2017-09-08 14:22:37,"suspicious","MDC","YES","NO","NO","Native American","Native American","Female",44.96662,-93.24725,1,"Cedar Riverside"
"45918","17-343480",2017-09-08 14:31:38,"traffic","MDC","NO","NO","NO","Unknown","Black","Female",44.98969,-93.30196,4,"Near - North"
"45919","17-343481",2017-09-08 14:31:45,"traffic","MDC","YES","NO","NO","Unknown","Black","Male",44.98657156,-93.26044339,2,"Nicollet Island - East Bank"
"45920","17-343504",2017-09-08 14:43:12,"traffic","MDC","YES","NO","NO","Unknown","Black","Male",45.0048,-93.28646,4,"Hawthorne"
"45921","17-343528",2017-09-08 15:01:04,"traffic","other",NA,NA,NA,NA,NA,NA,45.00257,-93.28337,4,"Hawthorne"
"45922","17-343533",2017-09-08 15:04:36,"suspicious","MDC","NO","NO","NO","White","White","Male",45.015051,-93.30863156,4,"Cleveland"
"45923","17-343546",2017-09-08 15:14:32,"suspicious","other",NA,NA,NA,NA,NA,NA,44.97449561,-93.28102208,1,"Loring Park"
"45924","17-343547",2017-09-08 15:15:09,"suspicious","MDC","NO","YES","NO","Black","Black","Male",44.96090846,-93.26424527,3,"Phillips West"
"45926","17-343617",2017-09-08 16:14:26,"suspicious","other",NA,NA,NA,NA,NA,NA,44.90990187,-93.22158382,3,"Minnehaha"
"45927","17-343619",2017-09-08 16:15:00,"suspicious","MDC","NO","NO","NO","Latino","Unknown","Male",45.04847784,-93.30553248,4,"Shingle Creek"
"45928","17-343638",2017-09-08 16:30:54,"traffic","other",NA,NA,NA,NA,NA,NA,44.97798,-93.2748,1,"Downtown West"
"45929","17-343641",2017-09-08 16:31:37,"suspicious","MDC","NO","NO","NO","Unknown","Latino","Male",45.02586857,-93.23519818,2,"Waite Park"
"45930","17-343644",2017-09-08 16:37:11,"suspicious","MDC","NO","NO","NO","White","Unknown","Male",44.93956,-93.26256,3,"Central"
"45931","17-343657",2017-09-08 16:42:03,"suspicious","MDC","NO","NO","NO","Black","Unknown","Male",45.0095,-93.28491,4,"Hawthorne"
"45932","17-343672",2017-09-08 16:52:08,"traffic","MDC","NO","NO","NO","Unknown","White","Female",44.989595,-93.25222183,2,"Marcy Holmes"
"45933","17-343691",2017-09-08 17:07:14,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",45.00318547,-93.29985387,4,"Jordan"
"45934","17-343695",2017-09-08 17:10:42,"suspicious","other",NA,NA,NA,NA,NA,NA,44.97718,-93.2759,1,"Downtown West"
"45935","17-343701",2017-09-08 17:14:27,"suspicious","MDC","NO","NO","NO","White","White","Male",44.96692818,-93.28322844,1,"Loring Park"
"45936","17-343717",2017-09-08 17:22:44,"traffic","MDC","NO","NO","NO","White","White","Female",44.99869,-93.24731,2,"Northeast Park"
"45937","17-343735",2017-09-08 17:34:41,"suspicious","MDC","NO","NO","NO","White","Unknown","Male",44.94836,-93.29065,5,"CARAG"
"45938","17-343740",2017-09-08 17:39:04,"suspicious","MDC","NO","NO","NO","White","White","Male",44.94954085,-93.27968211,5,"Whittier"
"45939","17-343754",2017-09-08 17:48:18,"suspicious","MDC","NO","NO","NO","Black","Black","Male",44.94745786,-93.25377331,3,"Powderhorn Park"
"45940","17-343764",2017-09-08 17:54:15,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",45.02771,-93.30969,4,"Victory"
"45941","17-343787",2017-09-08 18:13:20,"suspicious","MDC","NO","NO","NO","White","Unknown","Male",44.9350168,-93.23889311,3,"Standish"
"45942","17-343795",2017-09-08 18:20:48,"suspicious","MDC","NO","NO","NO","Unknown","Black","Male",45.01586429,-93.29684921,4,"Folwell"
"45943","17-343805",2017-09-08 18:26:44,"suspicious","other",NA,NA,NA,NA,NA,NA,44.9800647,-93.27188308,1,"Downtown West"
"45944","17-343809",2017-09-08 18:30:28,"traffic","MDC","NO","NO","NO","Unknown","Black","Female",45.00151,-93.29564,4,"Jordan"
"45945","17-343820",2017-09-08 18:36:43,"suspicious","other",NA,NA,NA,NA,NA,NA,44.98083264,-93.27195951,1,"Downtown West"
"45946","17-343839",2017-09-08 18:49:45,"traffic","MDC","NO","NO","NO","Black","Black","Female",44.99952,-93.30066,4,"Willard - Hay"
"45947","17-343853",2017-09-08 18:57:08,"suspicious","MDC","NO","NO","NO","White","White","Female",44.94664,-93.27537,5,"Lyndale"
"45948","17-343873",2017-09-08 19:07:30,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Male",45.0250016,-93.31344814,4,"Victory"
"45949","17-343876",2017-09-08 19:08:52,"suspicious","MDC","NO","NO","NO","Other","Other","Unknown",44.98337968,-93.29943207,4,"Harrison"
"45950","17-343881",2017-09-08 19:15:21,"suspicious","MDC","NO","NO","NO","Native American","Native American","Female",44.94749723,-93.27537786,5,"Lyndale"
"45951","17-343888",2017-09-08 19:19:13,"traffic","MDC","NO","NO","NO","Unknown","Black","Female",44.99343117,-93.21152612,2,"Mid - City Industrial"
"45952","17-343894",2017-09-08 19:20:45,"suspicious","MDC","NO","NO","NO","Unknown","White","Male",44.9008597,-93.20764277,3,"Morris Park"
"45953","17-343895",2017-09-08 19:21:55,"traffic","MDC","NO","NO","NO","Unknown","Black","Male",44.9555389,-93.24799204,3,"East Phillips"
"45954","17-343903",2017-09-08 19:29:51,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",45.00688979,-93.301891,4,"Jordan"
"45955","17-343904",2017-09-08 19:30:27,"suspicious","other",NA,NA,NA,NA,NA,NA,44.97968,-93.27243,1,"Downtown West"
"45956","17-343915",2017-09-08 19:34:31,"traffic","MDC","NO","NO","NO","Unknown","East African","Male",45.01037758,-93.24735991,2,"Holland"
"45957","17-343951",2017-09-08 19:55:26,"traffic","other",NA,NA,NA,NA,NA,NA,44.94654,-93.25757,3,"Powderhorn Park"
"45958","17-343956",2017-09-08 19:58:44,"suspicious","MDC","NO","NO","NO","Unknown","Black","Female",45.01319,-93.30065,4,"Folwell"
"45959","17-343961",2017-09-08 20:01:06,"suspicious","MDC","NO","YES","NO","Black","Black","Male",44.99913768,-93.28875577,4,"Hawthorne"
"45960","17-343979",2017-09-08 20:09:48,"traffic","MDC","NO","YES","NO","Unknown","Native American","Male",45.01673,-93.29307,4,"McKinley"
"45961","17-343990",2017-09-08 20:13:21,"suspicious","other",NA,NA,NA,NA,NA,NA,44.9627,-93.26255,3,"Ventura Village"
"45962","17-344035",2017-09-08 20:31:47,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",44.96772,-93.27933,1,"Loring Park"
"45963","17-344048",2017-09-08 20:37:07,"traffic","MDC","YES","NO","NO","Unknown","Black","Female",45.00651315,-93.28184561,4,"Hawthorne"
"45964","17-344074",2017-09-08 20:56:25,"suspicious","MDC","NO","NO","NO","White","Unknown","Female",44.9191593,-93.22167303,3,"Ericsson"
"45965","17-344079",2017-09-08 20:57:46,"traffic","MDC","NO","NO","NO","Unknown","White","Male",44.97884803,-93.26133886,1,"Downtown West"
"45966","17-344091",2017-09-08 21:14:52,"suspicious","MDC","NO","NO","NO","White","Unknown","Unknown",44.93321409,-93.23338713,3,"Standish"
"45967","17-344092",2017-09-08 21:15:36,"traffic","MDC","NO","YES","YES","Unknown","White","Male",44.9395003,-93.28883411,5,"CARAG"
"45968","17-344095",2017-09-08 21:16:40,"suspicious","other",NA,NA,NA,NA,NA,NA,44.95554211,-93.24461013,3,"East Phillips"
"45969","17-344096",2017-09-08 21:17:11,"traffic","MDC","NO","NO","NO","Unknown","Black","Female",44.93769,-93.28821,5,"Lyndale"
"45970","17-344098",2017-09-08 21:17:31,"traffic","MDC","NO","NO","NO","Unknown","Asian","Female",45.03122684,-93.24731341,2,"Waite Park"
"45971","17-344104",2017-09-08 21:19:32,"traffic","MDC","YES","NO","NO","Unknown","White","Female",44.94836879,-93.23947859,3,"East Phillips"
"45972","17-344125",2017-09-08 21:33:14,"traffic","MDC","NO","NO","NO","Unknown","East African","Male",44.9483707,-93.24676939,3,"Corcoran"
"45973","17-344129",2017-09-08 21:36:45,"traffic","MDC","NO","NO","NO","Unknown","Black","Female",45.02575361,-93.24606394,2,"Audubon Park"
"45974","17-344146",2017-09-08 21:46:08,"suspicious","MDC","NO","YES","NO","White","White","Male",44.98049,-93.23578,2,"Marcy Holmes"
"45975","17-344155",2017-09-08 21:52:01,"traffic","MDC","NO","NO","NO","Unknown","Unknown","Male",44.96037387,-93.24627898,3,"Seward"
"45976","17-344185",2017-09-08 22:06:46,"traffic","MDC","YES","NO","NO","Latino","Latino","Male",44.94836708,-93.25314102,3,"Midtown Phillips"
"45977","17-344191",2017-09-08 22:10:40,"suspicious","MDC","NO","NO","NO","Native American","Native American","Female",44.94137259,-93.26957318,3,"Central"
